image_name,image_path,pred_cg3,pred_llgc,pred_manifold,label,confidence
image_2851_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2851_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_2852_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2852_label_horse.png,horse,horse,horse,horse,0.9178
image_2853_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2853_label_truck.png,truck,truck,truck,truck,0.9378
image_2854_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2854_label_bird.png,bird,bird,bird,bird,0.9219
image_2855_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2855_label_airplane.png,airplane,airplane,airplane,airplane,0.9452
image_2856_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2856_label_deer.png,deer,deer,deer,deer,0.9087
image_2857_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2857_label_ship.png,ship,ship,ship,ship,0.9482
image_2858_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2858_label_deer.png,deer,deer,deer,deer,0.9127
image_2859_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2859_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_285_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_285_label_dog.png,dog,dog,dog,dog,0.9067
image_2860_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2860_label_bird.png,bird,bird,bird,bird,0.9220
image_2861_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2861_label_airplane.png,airplane,airplane,airplane,airplane,0.9387
image_2862_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2862_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_2863_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2863_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_2864_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2864_label_dog.png,dog,dog,dog,dog,0.8287
image_2865_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2865_label_cat.png,cat,cat,cat,cat,0.8579
image_2866_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2866_label_frog.png,frog,frog,frog,frog,0.8688
image_2867_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2867_label_bird.png,bird,bird,bird,bird,0.9220
image_2868_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2868_label_bird.png,bird,bird,bird,bird,0.9218
image_2869_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2869_label_bird.png,deer,bird,deer,deer,0.9063
image_286_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_286_label_frog.png,frog,frog,frog,frog,0.8620
image_2870_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2870_label_bird.png,bird,bird,bird,bird,0.9219
image_2871_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2871_label_frog.png,frog,frog,frog,frog,0.8615
image_2872_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2872_label_frog.png,frog,frog,frog,frog,0.8657
image_2873_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2873_label_ship.png,ship,ship,ship,ship,0.5214
image_2874_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2874_label_frog.png,frog,frog,frog,frog,0.8480
image_2875_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2875_label_bird.png,bird,bird,bird,bird,0.9204
image_2876_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2876_label_cat.png,deer,cat,deer,deer,0.4059
image_2877_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2877_label_dog.png,dog,dog,dog,dog,0.9029
image_2878_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2878_label_bird.png,bird,bird,bird,bird,0.9111
image_2879_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2879_label_ship.png,ship,ship,ship,ship,0.9482
image_287_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_287_label_cat.png,cat,cat,cat,cat,0.8735
image_2880_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2880_label_truck.png,truck,truck,truck,truck,0.9427
image_2881_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2881_label_ship.png,ship,ship,ship,ship,0.9481
image_2882_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2882_label_airplane.png,airplane,airplane,airplane,airplane,0.9449
image_2883_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2883_label_automobile.png,automobile,automobile,automobile,automobile,0.9638
image_2884_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2884_label_dog.png,deer,dog,deer,deer,0.3047
image_2885_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2885_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_2886_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2886_label_truck.png,truck,truck,truck,truck,0.9448
image_2887_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2887_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_2888_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2888_label_frog.png,frog,frog,frog,frog,0.8689
image_2889_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2889_label_horse.png,horse,horse,horse,horse,0.9386
image_288_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_288_label_bird.png,frog,bird,frog,frog,0.6569
image_2890_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2890_label_truck.png,truck,truck,truck,truck,0.9457
image_2891_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2891_label_horse.png,horse,horse,horse,horse,0.9427
image_2892_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2892_label_cat.png,cat,cat,cat,cat,0.8822
image_2893_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2893_label_frog.png,frog,frog,frog,frog,0.8648
image_2894_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2894_label_bird.png,frog,bird,frog,frog,0.8463
image_2895_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2895_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_2896_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2896_label_deer.png,deer,deer,deer,deer,0.9128
image_2897_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2897_label_horse.png,horse,horse,horse,horse,0.9432
image_2898_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2898_label_frog.png,frog,frog,frog,frog,0.6078
image_2899_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2899_label_deer.png,deer,deer,deer,deer,0.9124
image_289_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_289_label_horse.png,horse,horse,horse,horse,0.9416
image_28_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_28_label_deer.png,deer,deer,deer,deer,0.9124
image_2900_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2900_label_deer.png,deer,deer,deer,deer,0.9126
image_2901_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2901_label_dog.png,dog,dog,dog,dog,0.9052
image_2902_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2902_label_bird.png,bird,bird,bird,bird,0.9220
image_2903_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2903_label_cat.png,cat,cat,cat,cat,0.8808
image_2904_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2904_label_deer.png,deer,deer,deer,deer,0.2617
image_2905_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2905_label_deer.png,deer,deer,deer,deer,0.9126
image_2906_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2906_label_dog.png,dog,dog,dog,dog,0.9067
image_2907_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2907_label_bird.png,bird,bird,bird,bird,0.9135
image_2908_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2908_label_truck.png,truck,truck,truck,truck,0.9438
image_2909_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2909_label_frog.png,frog,frog,frog,frog,0.8462
image_290_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_290_label_ship.png,ship,ship,ship,ship,0.9439
image_2910_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2910_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_2911_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2911_label_deer.png,deer,deer,deer,deer,0.9096
image_2912_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2912_label_horse.png,horse,horse,horse,horse,0.8791
image_2913_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2913_label_deer.png,deer,deer,deer,deer,0.9124
image_2914_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2914_label_ship.png,ship,ship,ship,ship,0.9387
image_2915_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2915_label_frog.png,frog,frog,frog,frog,0.8688
image_2916_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2916_label_dog.png,dog,dog,dog,dog,0.9066
image_2917_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2917_label_truck.png,truck,truck,truck,truck,0.9453
image_2918_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2918_label_ship.png,ship,ship,ship,ship,0.9482
image_2919_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2919_label_truck.png,truck,truck,truck,truck,0.8049
image_291_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_291_label_ship.png,ship,ship,ship,ship,0.9472
image_2920_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2920_label_truck.png,truck,truck,truck,truck,0.9452
image_2921_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2921_label_deer.png,bird,deer,bird,bird,0.6276
image_2922_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2922_label_deer.png,deer,deer,deer,deer,0.9116
image_2923_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2923_label_ship.png,ship,ship,ship,ship,0.9482
image_2924_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2924_label_frog.png,frog,frog,frog,frog,0.8689
image_2925_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2925_label_frog.png,frog,frog,frog,frog,0.8664
image_2926_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2926_label_deer.png,deer,deer,deer,deer,0.6786
image_2927_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2927_label_bird.png,bird,bird,bird,bird,0.8914
image_2928_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2928_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_2929_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2929_label_ship.png,ship,ship,ship,ship,0.9481
image_292_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_292_label_frog.png,frog,frog,frog,frog,0.8689
image_2930_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2930_label_cat.png,cat,cat,cat,cat,0.8802
image_2931_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2931_label_cat.png,cat,cat,cat,cat,0.8732
image_2932_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2932_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_2933_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2933_label_cat.png,cat,cat,cat,cat,0.8767
image_2934_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2934_label_ship.png,ship,ship,ship,ship,0.9478
image_2935_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2935_label_truck.png,truck,truck,truck,truck,0.9349
image_2936_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2936_label_bird.png,bird,bird,bird,bird,0.7351
image_2937_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2937_label_frog.png,frog,frog,frog,frog,0.7616
image_2938_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2938_label_bird.png,bird,bird,bird,bird,0.9204
image_2939_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2939_label_frog.png,frog,frog,frog,frog,0.8675
image_293_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_293_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_2940_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2940_label_dog.png,dog,dog,dog,dog,0.8976
image_2941_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2941_label_frog.png,frog,frog,frog,frog,0.7264
image_2942_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2942_label_ship.png,ship,ship,ship,ship,0.9478
image_2943_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2943_label_deer.png,deer,deer,deer,deer,0.9127
image_2944_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2944_label_cat.png,cat,cat,cat,cat,0.8664
image_2945_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2945_label_dog.png,dog,dog,dog,dog,0.9069
image_2946_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2946_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_2947_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2947_label_cat.png,frog,cat,frog,frog,0.4246
image_2948_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2948_label_bird.png,bird,bird,bird,bird,0.8553
image_2949_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2949_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_294_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_294_label_horse.png,horse,horse,horse,horse,0.9393
image_2950_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2950_label_airplane.png,ship,airplane,ship,ship,0.5511
image_2951_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2951_label_deer.png,deer,deer,deer,deer,0.9028
image_2952_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2952_label_ship.png,ship,ship,ship,ship,0.9479
image_2953_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2953_label_truck.png,truck,truck,truck,truck,0.9436
image_2954_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2954_label_ship.png,ship,ship,ship,ship,0.9482
image_2955_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2955_label_frog.png,frog,frog,frog,frog,0.5847
image_2956_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2956_label_truck.png,truck,truck,truck,truck,0.9459
image_2957_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2957_label_bird.png,bird,bird,bird,bird,0.6346
image_2958_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2958_label_automobile.png,automobile,automobile,automobile,automobile,0.5033
image_2959_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2959_label_airplane.png,airplane,airplane,airplane,airplane,0.9468
image_295_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_295_label_truck.png,truck,truck,truck,truck,0.9450
image_2960_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2960_label_horse.png,horse,horse,horse,horse,0.9431
image_2961_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2961_label_truck.png,truck,truck,truck,truck,0.9390
image_2962_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2962_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_2963_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2963_label_dog.png,dog,dog,dog,dog,0.9069
image_2964_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2964_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_2965_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2965_label_frog.png,frog,frog,frog,frog,0.8638
image_2966_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2966_label_bird.png,bird,bird,bird,bird,0.9219
image_2967_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2967_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_2968_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2968_label_frog.png,frog,frog,frog,frog,0.7378
image_2969_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2969_label_horse.png,horse,horse,horse,horse,0.9424
image_296_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_296_label_deer.png,horse,deer,horse,horse,0.7709
image_2970_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2970_label_frog.png,frog,frog,frog,frog,0.8431
image_2971_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2971_label_bird.png,bird,bird,bird,bird,0.7528
image_2972_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2972_label_frog.png,frog,frog,frog,frog,0.8636
image_2973_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2973_label_horse.png,horse,horse,horse,horse,0.8871
image_2974_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2974_label_ship.png,ship,ship,ship,ship,0.9481
image_2975_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2975_label_bird.png,bird,bird,bird,bird,0.9220
image_2976_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2976_label_deer.png,deer,deer,deer,deer,0.9127
image_2977_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2977_label_horse.png,horse,horse,horse,horse,0.9419
image_2978_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2978_label_frog.png,frog,frog,frog,frog,0.8657
image_2979_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2979_label_ship.png,ship,ship,ship,ship,0.9469
image_297_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_297_label_dog.png,frog,dog,frog,frog,0.5363
image_2980_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2980_label_horse.png,ship,horse,ship,ship,0.8232
image_2981_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2981_label_horse.png,horse,horse,horse,horse,0.9414
image_2982_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2982_label_cat.png,cat,cat,cat,cat,0.5126
image_2983_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2983_label_bird.png,bird,bird,bird,bird,0.9214
image_2984_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2984_label_dog.png,dog,dog,dog,dog,0.9069
image_2985_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2985_label_truck.png,truck,truck,truck,truck,0.9458
image_2986_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2986_label_cat.png,cat,cat,cat,cat,0.8745
image_2987_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2987_label_ship.png,ship,ship,ship,ship,0.9482
image_2988_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2988_label_bird.png,bird,bird,bird,bird,0.9179
image_2989_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2989_label_frog.png,frog,frog,frog,frog,0.8046
image_298_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_298_label_frog.png,frog,frog,frog,frog,0.8428
image_2990_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2990_label_deer.png,deer,deer,deer,deer,0.9123
image_2991_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2991_label_truck.png,truck,truck,truck,truck,0.9377
image_2992_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2992_label_frog.png,frog,frog,frog,frog,0.8270
image_2993_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2993_label_bird.png,bird,bird,bird,bird,0.9220
image_2994_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2994_label_automobile.png,automobile,automobile,automobile,automobile,0.9638
image_2995_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2995_label_deer.png,deer,deer,deer,deer,0.9066
image_2996_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2996_label_airplane.png,bird,airplane,bird,bird,0.7936
image_2997_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2997_label_frog.png,frog,frog,frog,frog,0.8616
image_2998_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2998_label_frog.png,frog,frog,frog,frog,0.8472
image_2999_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2999_label_deer.png,deer,deer,deer,deer,0.9090
image_299_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_299_label_deer.png,deer,deer,deer,deer,0.9126
image_29_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_29_label_airplane.png,airplane,airplane,airplane,airplane,0.8612
image_2_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_2_label_truck.png,truck,truck,truck,truck,0.9411
image_3000_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3000_label_cat.png,cat,cat,cat,cat,0.8753
image_3001_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3001_label_deer.png,deer,deer,deer,deer,0.9039
image_3002_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3002_label_dog.png,cat,dog,cat,cat,0.2252
image_3003_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3003_label_cat.png,cat,cat,cat,cat,0.7525
image_3004_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3004_label_frog.png,frog,frog,frog,frog,0.8689
image_3005_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3005_label_dog.png,dog,dog,dog,dog,0.9066
image_3006_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3006_label_truck.png,truck,truck,truck,truck,0.9395
image_3007_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3007_label_truck.png,truck,truck,truck,truck,0.9430
image_3008_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3008_label_dog.png,dog,dog,dog,dog,0.9065
image_3009_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3009_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_300_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_300_label_bird.png,bird,bird,bird,bird,0.8928
image_3010_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3010_label_frog.png,frog,frog,frog,frog,0.8665
image_3011_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3011_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_3012_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3012_label_bird.png,bird,bird,bird,bird,0.9219
image_3013_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3013_label_horse.png,horse,horse,horse,horse,0.9428
image_3014_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3014_label_truck.png,truck,truck,truck,truck,0.9355
image_3015_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3015_label_dog.png,dog,dog,dog,dog,0.9068
image_3016_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3016_label_cat.png,cat,cat,cat,cat,0.8762
image_3017_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3017_label_dog.png,dog,dog,dog,dog,0.9064
image_3018_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3018_label_frog.png,frog,frog,frog,frog,0.8616
image_3019_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3019_label_bird.png,bird,bird,bird,bird,0.9218
image_301_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_301_label_automobile.png,truck,automobile,truck,truck,0.9191
image_3020_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3020_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_3021_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3021_label_dog.png,dog,dog,dog,dog,0.9045
image_3022_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3022_label_dog.png,dog,dog,dog,dog,0.9069
image_3023_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3023_label_truck.png,truck,truck,truck,truck,0.9067
image_3024_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3024_label_airplane.png,truck,airplane,truck,truck,0.7252
image_3025_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3025_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_3026_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3026_label_cat.png,cat,cat,cat,cat,0.8503
image_3027_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3027_label_deer.png,deer,deer,deer,deer,0.9128
image_3028_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3028_label_dog.png,dog,dog,dog,dog,0.9069
image_3029_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_3029_label_horse.png,horse,horse,horse,horse,0.9424
image_302_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_302_label_automobile.png,automobile,automobile,automobile,automobile,0.9638
